Family,Species,Genus,Epithet,Author(s),Status,UsageID,Tax source,Reference I,Reference II,Reference III,Hemi,,,
Orchidaceae,Epidendrum brachystele,Epidendrum,brachystele,Schltr.,accepted,wfo-0000949627,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum bracteolatum,Epidendrum,bracteolatum,C.Presl,accepted,wfo-0000949633,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum bracteostigma,Epidendrum,bracteostigma,Hágsater & García-Cruz,accepted,wfo-0000949634,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum bracteosum,Epidendrum,bracteosum,Ames & C.Schweinf.,accepted,wfo-0000949635,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum bractiacuminatum,Epidendrum,bractiacuminatum,Hágsater & Dodson,accepted,wfo-0000949637,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum brassivoliforme,Epidendrum,brassivoliforme,F.Lehm. & Kraenzl.,accepted,wfo-0000949643,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum brenesii,Epidendrum,brenesii,Schltr.,accepted,wfo-0000949644,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum brevicaule,Epidendrum,brevicaule,Schltr.,accepted,wfo-0000949645,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum brevicernuum,Epidendrum,brevicernuum,Hágsater & Dodson,accepted,wfo-0000949646,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum brevivenioides,Epidendrum,brevivenioides,Hágsater & Dodson,accepted,wfo-0000949651,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum brevivenium,Epidendrum,brevivenium,Lindl.,accepted,wfo-0000949652,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum bryophilum,Epidendrum,bryophilum,Hágsater & Dodson,accepted,wfo-0000949656,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum bucararicense,Epidendrum,bucararicense,Kraenzl.,accepted,wfo-0000949657,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum buchtienii,Epidendrum,buchtienii,Schltr.,accepted,wfo-0000949659,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum buenaventurae,Epidendrum,buenaventurae,F.Lehm. & Kraenzl.,accepted,wfo-0000949661,wfo,WCSP (2014),,,,,,
Orchidaceae,Epidendrum bugabense,Epidendrum,bugabense,Hágsater,accepted,wfo-0000949663,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum bungerothii,Epidendrum,bungerothii,Schltr.,accepted,wfo-0000949666,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum burtonii,Epidendrum,burtonii,D.E.Benn. & Christenson,accepted,wfo-0000949668,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum caeciliae,Epidendrum,caeciliae,P.Ortiz & Hágsater,accepted,wfo-0000794527,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum caesaris,Epidendrum,caesaris,Hágsater & E.Santiago,accepted,wfo-0000912454,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum calacaliense,Epidendrum,calacaliense,Hágsater & Dodson,accepted,wfo-0000949674,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum calagrense,Epidendrum,calagrense,Hágsater & Dodson,accepted,wfo-0000949675,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum calanthum,Epidendrum,calanthum,Rchb.f. & Warsz.,accepted,wfo-0000949677,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum caldense,Epidendrum,caldense,Barb.Rodr.,accepted,wfo-0000949688,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum caligarium,Epidendrum,caligarium,Rchb.f.,accepted,wfo-0000949689,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum calimanianum,Epidendrum,calimanianum,V.P.Castro,accepted,wfo-0000835494,wfo,WCSP (2019),,,,,,
Orchidaceae,Epidendrum callobotrys,Epidendrum,callobotrys,Kraenzl.,accepted,wfo-0000949692,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum caloglossum,Epidendrum,caloglossum,Schltr.,accepted,wfo-0000949694,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum caluerorum,Epidendrum,caluerorum,Hágsater,accepted,wfo-0000949697,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum calyptratoides,Epidendrum,calyptratoides,Hágsater & Dodson,accepted,wfo-0000949698,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum calyptratum,Epidendrum,calyptratum,F.Lehm. & Kraenzl.,accepted,wfo-0000949699,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum campaccii,Epidendrum,campaccii,Hágsater & L.Sánchez,accepted,wfo-0000949701,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum campbellstigma,Epidendrum,campbellstigma,Hágsater & García-Cruz,accepted,wfo-0000949702,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum campestre,Epidendrum,campestre,Lindl.,accepted,wfo-0000949703,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum campii,Epidendrum,campii,Hágsater & Dodson,accepted,wfo-0000912455,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum camposii,Epidendrum,camposii,Hágsater,accepted,wfo-0000949704,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum campos-portoi,Epidendrum,campos-portoi,Barberena,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Epidendrum campyloglossum,Epidendrum,campyloglossum,P.Ortiz & Hágsater,accepted,wfo-0000949707,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum campylorhachis,Epidendrum,campylorhachis,Hágsater & Dodson,accepted,wfo-0000912456,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum campylostele,Epidendrum,campylostele,Hágsater & R.Vásquez,accepted,wfo-0000912458,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cancanae,Epidendrum,cancanae,(P.Ortiz) Hágsater,accepted,wfo-0000794532,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum candelabrum,Epidendrum,candelabrum,Hágsater,accepted,wfo-0000949711,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum caparaoense,Epidendrum,caparaoense,W.Forst. & V.C.Souza,accepted,wfo-0000808547,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum capitellatum,Epidendrum,capitellatum,C.Schweinf.,accepted,wfo-0000949720,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum capricornu,Epidendrum,capricornu,Kraenzl.,accepted,wfo-0000949721,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum caquetanum,Epidendrum,caquetanum,Schltr.,accepted,wfo-0000949722,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum carchiense,Epidendrum,carchiense,Hágsater & Dodson,accepted,wfo-0000949724,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cardenasii,Epidendrum,cardenasii,Hágsater,accepted,wfo-0000949725,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cardiobatesii,Epidendrum,cardiobatesii,Hágsater & Dodson,accepted,wfo-0000912459,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cardiochilum,Epidendrum,cardiochilum,L.O.Williams,accepted,wfo-0000949726,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cardiodontatum,Epidendrum,cardiodontatum,Hágsater & Dodson,accepted,wfo-0000920737,wfo,WCSP (2014),,,,,,
Orchidaceae,Epidendrum cardioepichilum,Epidendrum,cardioepichilum,Hágsater,,,,,,,,,,
Orchidaceae,Epidendrum cardiophyllum,Epidendrum,cardiophyllum,Kraenzl.,accepted,wfo-0000949730,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum caribiorum,Epidendrum,caribiorum,Ackerman & Acev.-Rodr.,,,wcsp,WCSP (2014),,,,,,
Orchidaceae,Epidendrum carmelense,Epidendrum,carmelense,Hágsater & Dodson,accepted,wfo-0000949734,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum carnevalii,Epidendrum,carnevalii,Hágsater & L.Sánchez,accepted,wfo-0000949736,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum carnosiflorum,Epidendrum,carnosiflorum,C.Schweinf.,accepted,wfo-0000949737,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum caroli,Epidendrum,caroli,Schltr.,accepted,wfo-0000949740,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cartilaginiflorum,Epidendrum,cartilaginiflorum,Rchb.f.,accepted,wfo-0000949744,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum carvalhoi,Epidendrum,carvalhoi,Toscano,accepted,wfo-0000949745,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum catillus,Epidendrum,catillus,Rchb.f. & Warsz.,accepted,wfo-0000949746,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cauliflorum,Epidendrum,cauliflorum,Lindl.,accepted,wfo-0000949749,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum caurense,Epidendrum,caurense,Carnevali & G.A.Romero,accepted,wfo-0000949751,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum caveroi,Epidendrum,caveroi,D.E.Benn. & Christenson,accepted,wfo-0000949752,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum celicense,Epidendrum,celicense,Hágsater & Dodson,accepted,wfo-0000912461,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum centropetalum,Epidendrum,centropetalum,Rchb.f.,accepted,wfo-0000949757,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cerinum,Epidendrum,cerinum,Schltr.,accepted,wfo-0000949763,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cernuum,Epidendrum,cernuum,Kunth,accepted,wfo-0000949764,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cesar-fernandezii,Epidendrum,cesar-fernandezii,Carnevali & I.Ramírez,accepted,wfo-0000408083,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chalcochromum,Epidendrum,chalcochromum,Hágsater,accepted,wfo-0000808548,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chanchamayodifforme,Epidendrum,chanchamayodifforme,Hágsater & L.Sánchez,accepted,wfo-0000949766,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chaparense,Epidendrum,chaparense,Dodson & R.Vásquez,accepted,wfo-0000949767,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chaquirense,Epidendrum,chaquirense,Hágsater & L.Sánchez,accepted,wfo-0000912462,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum charpinii,Epidendrum,charpinii,Hágsater & E.Santiago,accepted,wfo-0000920736,wfo,WCSP (2014),,,,,,
Orchidaceae,Epidendrum chauvetii,Epidendrum,chauvetii,Hágsater & L.Sánchez,accepted,wfo-0000949768,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chiguindense,Epidendrum,chiguindense,Hágsater & Dodson,accepted,wfo-0000912463,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chimalapense,Epidendrum,chimalapense,Hágsater & Salazar,accepted,wfo-0000949769,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chimantense,Epidendrum,chimantense,Hágsater & Carnevali,accepted,wfo-0000949770,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chioneoides,Epidendrum,chioneoides,Carnevali & G.A.Romero,accepted,wfo-0000949774,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chirripoense,Epidendrum,chirripoense,Hágsater,accepted,wfo-0000949777,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chloe,Epidendrum,chloe,Rchb.f.,accepted,wfo-0000949778,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chlorinum,Epidendrum,chlorinum,Barb.Rodr.,accepted,wfo-0000949781,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chlorops,Epidendrum,chlorops,Rchb.f.,accepted,wfo-0000949785,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chogoncolonchense,Epidendrum,chogoncolonchense,Hágsater & Dodson,accepted,wfo-0000949786,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chortophyllum,Epidendrum,chortophyllum,Schltr.,accepted,wfo-0000949790,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chrysanthum,Epidendrum,chrysanthum,Hágsater & Dodson,accepted,wfo-0000949796,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chrysomyristicum,Epidendrum,chrysomyristicum,Hágsater & E.Santiago,accepted,wfo-0000912464,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum churunense,Epidendrum,churunense,Garay & Dunst.,accepted,wfo-0000949798,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum chuspipatense,Epidendrum,chuspipatense,Hágsater & R.Vásquez,accepted,wfo-0000912465,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum ciliare,Epidendrum,ciliare,L.,accepted,wfo-0000949799,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum ciliipetalum,Epidendrum,ciliipetalum,(Garay) Hágsater & E.Santiago,accepted,wfo-0000912466,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cilioccidentale,Epidendrum,cilioccidentale,Hágsater & L.Sánchez,accepted,wfo-0000912467,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cinnabarinum,Epidendrum,cinnabarinum,Salzm. ex Lindl.,accepted,wfo-0000949801,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum circinatum,Epidendrum,circinatum,Ames,accepted,wfo-0000949803,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cirrhochiloides,Epidendrum,cirrhochiloides,Hágsater & E.Santiago,accepted,wfo-0000912469,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cirrhochilum,Epidendrum,cirrhochilum,F.Lehm. & Kraenzl.,accepted,wfo-0000949804,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cirrhohirtzii,Epidendrum,cirrhohirtzii,Hágsater & E.Santiago,accepted,wfo-0000920734,wfo,WCSP (2014),,,,,,
Orchidaceae,Epidendrum citrochlorinum,Epidendrum,citrochlorinum,Hágsater & Dodson,accepted,wfo-0000912470,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum citrosmum,Epidendrum,citrosmum,Hágsater,accepted,wfo-0000949808,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum clarkii,Epidendrum,clarkii,Hágsater & E.Santiago,accepted,wfo-0000920733,wfo,WCSP (2014),,,,,,
Orchidaceae,Epidendrum claviculatum,Epidendrum,claviculatum,W.Wright,accepted,wfo-0000912471,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cleistocoleum,Epidendrum,cleistocoleum,Hágsater & E.Santiago,accepted,wfo-0000912472,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cleistogastrium,Epidendrum,cleistogastrium,Hágsater & Dodson,accepted,wfo-0000949813,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum clowesii,Epidendrum,clowesii,Bateman ex Lindl.,accepted,wfo-0000949814,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cnemidophorum,Epidendrum,cnemidophorum,Lindl.,accepted,wfo-0000949817,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cochabambanum,Epidendrum,cochabambanum,Dodson & R.Vásquez,accepted,wfo-0000949821,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cochlidium,Epidendrum,cochlidium,Lindl.,accepted,wfo-0000949826,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cocleense,Epidendrum,cocleense,Ames,,,,,,,,,,
Orchidaceae,Epidendrum cocoense,Epidendrum,cocoense,Hágsater,accepted,wfo-0000949829,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cocornocturnum,Epidendrum,cocornocturnum,Hágsater,accepted,wfo-0000949830,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cogniauxianum,Epidendrum,cogniauxianum,Hoehne,accepted,wfo-0000949831,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum colliculosum,Epidendrum,colliculosum,Hágsater & E.Santiago,accepted,wfo-0000912473,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum colombianum,Epidendrum,colombianum,A.D.Hawkes,accepted,wfo-0000949834,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum commelinoides,Epidendrum,commelinoides,Schltr.,accepted,wfo-0000949840,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum compressibulbum,Epidendrum,compressibulbum,D.E.Benn. & Christenson,accepted,wfo-0000949844,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum compressum,Epidendrum,compressum,Griseb.,accepted,wfo-0000949845,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum condorense,Epidendrum,condorense,Hágsater & Dodson,accepted,wfo-0000912474,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum confertum,Epidendrum,confertum,Ames & C.Schweinf.,accepted,wfo-0000949852,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum congestum,Epidendrum,congestum,Rolfe,accepted,wfo-0000949855,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum connatum,Epidendrum,connatum,Hágsater & E.Santiago,accepted,wfo-0000912475,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cooperianum,Epidendrum,cooperianum,Bateman,accepted,wfo-0000949862,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum coordinatum,Epidendrum,coordinatum,Rchb.f.,accepted,wfo-0000949863,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cordatum,Epidendrum,cordatum,Ruiz & Pav.,accepted,wfo-0000949866,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cordiforme,Epidendrum,cordiforme,C.Schweinf.,accepted,wfo-0000949868,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum coriifolium,Epidendrum,coriifolium,Lindl.,accepted,wfo-0000949874,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cornanthera,Epidendrum,cornanthera,F.Lehm. & Kraenzl.,accepted,wfo-0000949876,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cornutum,Epidendrum,cornutum,Lindl.,accepted,wfo-0000949880,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum coronatum,Epidendrum,coronatum,Ruiz & Pav.,accepted,wfo-0000949883,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum coryophorum,Epidendrum,coryophorum,(Kunth) Rchb.f.,accepted,wfo-0000949886,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum costanense,Epidendrum,costanense,Hágsater & Carnevali,accepted,wfo-0000949887,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum costatum,Epidendrum,costatum,A.Rich. & Galeotti,accepted,wfo-0000949889,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cottoniiflorum,Epidendrum,cottoniiflorum,(Rchb.f.) Hágsater,accepted,wfo-0000949890,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum coxianum,Epidendrum,coxianum,Rchb.f.,accepted,wfo-0000949891,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum crassinervium,Epidendrum,crassinervium,Kraenzl.,accepted,wfo-0000949896,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum crassum,Epidendrum,crassum,C.Schweinf.,accepted,wfo-0000949898,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cremersii,Epidendrum,cremersii,Hágsater & L.Sánchez,accepted,wfo-0000949900,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum crenulidifforme,Epidendrum,crenulidifforme,L.Sánchez & Hágsater,accepted,wfo-0000949902,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum crescentilobum,Epidendrum,crescentilobum,Ames,accepted,wfo-0000949903,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum criniferum,Epidendrum,criniferum,Rchb.f.,accepted,wfo-0000949906,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cristatum,Epidendrum,cristatum,Ruiz & Pav.,accepted,wfo-0000949911,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum croatii,Epidendrum,croatii,Hágsater,accepted,wfo-0000949914,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum croceum,Epidendrum,croceum,Ruiz & Pav.,accepted,wfo-0000949915,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cruciforme,Epidendrum,cruciforme,Hágsater & E.Santiago,accepted,wfo-0000808549,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cryptanthum,Epidendrum,cryptanthum,L.O.Williams,accepted,wfo-0000949918,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cryptorhachis,Epidendrum,cryptorhachis,Hágsater,accepted,wfo-0000808550,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cuatrecasasii,Epidendrum,cuatrecasasii,Garay,accepted,wfo-0000949920,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cuchibambae,Epidendrum,cuchibambae,F.Lehm. & Kraenzl.,accepted,wfo-0000949923,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cuencanum,Epidendrum,cuencanum,Schltr.,accepted,wfo-0000949926,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cuneatoides,Epidendrum,cuneatoides,Dodson ex Hágsater,accepted,wfo-0000949929,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cuneatum,Epidendrum,cuneatum,Schltr.,accepted,wfo-0000949930,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cuniculatum,Epidendrum,cuniculatum,Schltr.,accepted,wfo-0000949931,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cupreum,Epidendrum,cupreum,F.Lehm. & Kraenzl.,accepted,wfo-0000949932,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum curvisepalum,Epidendrum,curvisepalum,Hágsater & Dressler,accepted,wfo-0000949935,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cusii,Epidendrum,cusii,Hágsater,accepted,wfo-0000949936,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cuyujense,Epidendrum,cuyujense,Hágsater & Dodson,accepted,wfo-0000949939,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cyclolobum,Epidendrum,cyclolobum,Hágsater & E.Santiago,accepted,wfo-0000808551,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cyclopterum,Epidendrum,cyclopterum,Schltr.,accepted,wfo-0000949942,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cyclotylosum,Epidendrum,cyclotylosum,Hágsater,accepted,wfo-0000912476,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cylindraceum,Epidendrum,cylindraceum,Lindl.,accepted,wfo-0000949946,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cylindrostachys,Epidendrum,cylindrostachys,Rchb.f. & Warsz.,accepted,wfo-0000949947,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cylindrostenophyllum,Epidendrum,cylindrostenophyllum,Hágsater & Dodson,accepted,wfo-0000949948,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cymbiglossum,Epidendrum,cymbiglossum,Hágsater,accepted,wfo-0000949950,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum cystosum,Epidendrum,cystosum,Ames,accepted,wfo-0000949952,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum dactyloclinium,Epidendrum,dactyloclinium,Hágsater & Dodson,accepted,wfo-0000949953,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum dalessandroi,Epidendrum,dalessandroi,Hágsater & Dodson,accepted,wfo-0000949954,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum dalstromii,Epidendrum,dalstromii,Dodson,accepted,wfo-0000949955,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum dasyanthum,Epidendrum,dasyanthum,Hágsater,accepted,wfo-0000912477,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum davidsei,Epidendrum,davidsei,Hágsater,accepted,wfo-0000949957,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum decurviflorum,Epidendrum,decurviflorum,Schltr.,accepted,wfo-0000949961,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum degranvillei,Epidendrum,degranvillei,Hágsater & L.Sánchez,accepted,wfo-0000920732,wfo,WCSP (2014),,,,,,
Orchidaceae,Epidendrum dejeaniae,Epidendrum,dejeaniae,Chiron,,,,,,,,,,
Orchidaceae,Epidendrum delcastilloi,Epidendrum,delcastilloi,D.E.Benn. & Christenson,accepted,wfo-0000949962,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum delicatissimum,Epidendrum,delicatissimum,Rchb.f.,accepted,wfo-0000949963,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum deltogastropodium,Epidendrum,deltogastropodium,Hágsater & E.Santiago,accepted,wfo-0000912478,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum deltoglossum,Epidendrum,deltoglossum,Garay & Dunst.,accepted,wfo-0000949965,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum densiflorum,Epidendrum,densiflorum,Hook.,accepted,wfo-0000949968,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum densifolium,Epidendrum,densifolium,Kraenzl.,accepted,wfo-0000949969,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum denticulatum,Epidendrum,denticulatum,Barb.Rodr.,accepted,wfo-0000949970,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum dentilobum,Epidendrum,dentilobum,Ames,,,,,,,,,,
Orchidaceae,Epidendrum dermatanthum,Epidendrum,dermatanthum,Kraenzl.,accepted,wfo-0000949974,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum dialychilum,Epidendrum,dialychilum,Hágsater & Dodson,accepted,wfo-0000949975,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum dialyrhombicum,Epidendrum,dialyrhombicum,Hágsater & Dodson,accepted,wfo-0000949977,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum dichaeoides,Epidendrum,dichaeoides,Carnevali & G.A.Romero,accepted,wfo-0000949978,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum dichotomum,Epidendrum,dichotomum,C.Presl,accepted,wfo-0000949979,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum difforme,Epidendrum,difforme,Jacq.,accepted,wfo-0000949985,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum diffusum,Epidendrum,diffusum,Sw.,accepted,wfo-0000949986,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum dilochioides,Epidendrum,dilochioides,L.O.Williams,accepted,wfo-0000949989,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum diothonaeoides,Epidendrum,diothonaeoides,Schltr.,accepted,wfo-0000949990,wfo,WCSP (2012),,,,,,
Orchidaceae,Epidendrum diphyllum,Epidendrum,diphyllum,Schltr.,accepted,wfo-0000949993,wfo,WCSP (2012),,,,,,
